I1,I2,I1MAX,I1MIN,I1VAR,I2MAX,I2MIN,I2VAR,I3,I4,I3max,I3min,I3var,I4MAX,I4MIN,I5,I6,Itotal1,Itotalmax1,Itotalmin1,Vdcmean1,Vdcmax1,Vdcmin1,Pdcmean1,IR,T,range 1,range 2,range 3,range 4,class
4.92340570234947,4.932537290992109,4.396497008525395,4.930405473883828,0.017303210863837647,4.421904808430845,4.9222319114660085,0.0317262065251781,4.43613264989859,4.359461305940185,4.442108558575559,4.396494469357514,2.8373424936980427e-05,4.396854143668978,4.353549599006785,4.396497388495921,4.396497390064432,429.3654305483874,458.5171479725113,397.65408449797076,507.3633035074724,504.4472812016267,503.47374722455515,194.64516304871395,774.8195195201828,30,0.0615,0.0236,-0.0752,0.0752,3
1.8785234940370643,1.7348209857600403,1.9874290572895377,2.480190450651043,0.01620917918771107,1.9885231644072685,2.4165318889284877,0.029106764851274152,1.9559425172364058,1.9546096740309564,1.9883453879704984,1.9401020628495869,0.00024622026358514504,1.9875714009660561,1.9390649615930302,1.9556388147064545,1.9556388161273184,428.5924129776928,458.3809248394446,397.8120003534699,511.00544793835013,520.7229281701842,499.53396895892485,88.41639507318672,470.6086306386824,14,0.0466,0.0466,0.0,0.0,4
1.5679268702611953,1.5516435104907695,1.8592754162275844,2.001921040234602,0.004264193274939763,1.859573093135309,1.9846012700798545,0.00781901373814791,1.424246104302182,1.4238834737722728,1.8595247249827704,1.8549776207345192,6.708910839085669e-06,1.8593141440859207,1.8546954535773497,1.85665086366537,1.8566508640519488,427.4500998249839,457.2966671362807,394.81566411694854,494.4697521483944,493.8717707300989,493.1650625490823,61.89108390899281,349.6895201383668,31,0.0041,0.0041,0.0,0.0,5
2.1642728363569232,2.08303429406343,2.039939463826312,2.7254611359109178,0.021495265414601884,2.0414245896479444,2.6390518874470015,0.03923045253922822,1.447441903018297,1.4456327201434929,2.041183278379197,1.9923526516600651,0.00025445096026158214,2.040132679157898,1.990944904803474,2.0081169697960877,2.0081169717247485,429.3938202639993,458.8494311888915,398.9885156055842,519.086502635088,521.1850027597287,499.84273947787597,65.39540480392029,383.65019541996753,14,0.0466,0.0466,0.0,0.0,5
1.1082344130571555,1.0673771177538227,0.9270940778261555,1.2862299873593979,0.010704623638644026,0.9278409920683858,1.242772189105526,0.019624180257384098,0.7477186738631787,0.7468087816262333,0.9277196294061706,0.9175277804413551,2.1982072907941742e-05,0.9271912516015199,0.9168197823974672,0.9203324719107309,0.9203324728807121,428.32082834656484,458.274929223297,396.9273502910149,500.42961944208736,499.94264343485327,492.89980579671595,32.861946409535484,173.2874662764268,20,0.00907,0.00907,0.0,0.0,5
0.6091088351155696,0.6494631869459159,0.9681306412339798,0.6004572578393367,-0.010566066356784552,0.9673929213263285,0.6433801010547048,-0.019375825380015078,0.965186712317205,0.9660854039996766,0.9675127900433774,0.964620829317406,-1.4925537973919241e-05,0.9680346636444055,0.9653201120757513,0.9653914887954109,0.9653914878373698,425.4680157819917,456.45608714007943,392.2003140502488,490.4249662971174,492.7282216934241,490.54745457070646,41.756248193208855,168.17554655230705,26,0.004,0.004,0.0,0.0,0
4.099465307647259,4.15255288290896,3.9023640067176126,4.091893548006589,0.00930772190753839,3.923800414381178,4.143665366875822,0.016881172762051276,3.9032881696481425,3.8146128967187067,3.9448970074250145,3.8900411369405528,0.00016628597924371475,3.9026468035527015,3.800737887791662,3.859311515448226,3.8593115162746976,428.04434102909636,458.1025237060073,396.6048529604251,519.6939339264817,519.8720556101049,510.21254354224743,175.71866033902043,679.2392614219768,19,0.1242,0.0562,-0.0879,0.0879,3
-0.5240646655332519,-0.47761354332518857,2.217826018810531,1.582868785104245,-0.012158836655421643,2.2169768618222143,1.6322753849488767,-0.022299363381585578,2.22043561955515,2.2214700640842966,2.2237619694383075,2.217505218786479,-1.5511568117380076e-05,2.224362675222081,2.218310132460219,2.2206713287663393,2.2206713276635806,425.1015208662801,455.9166384244713,391.36627168198675,554.2458378717635,495.8861558759305,495.2927704391474,96.78667260853292,388.3319983227237,31,0.216348773,0.216348773,1.64313e-14,7.54952e-15,1
3.430751262292394,3.7954408566824576,3.2143546052419447,3.3662403228553255,0.017294002228014426,3.2829613447414494,3.742528458160041,0.031696854653951535,3.221090039730281,3.2196199875602542,3.2257652671866515,3.2150527706752996,2.760110406176524e-05,3.224911602426385,3.213908905480575,3.2207550726753627,3.2207550742424966,429.0532572072065,457.90587742735886,396.9108938992689,499.2093146463765,496.46602809880216,495.33290986795043,140.24876693112807,567.792461063224,34,0.443,0.0639,-0.4307,0.0,2
2.2546013290106113,2.245415507952997,2.3546033648148907,2.25020487015071,0.002474018258832977,2.354771291265322,2.2404343859482125,0.004479374962078207,2.3305821982113746,2.3303776299155965,2.3577794446682234,2.3240607247879455,7.748194568776322e-05,2.357660651098353,2.3239015477476643,2.33053558514487,2.330535585362948,427.22091866698213,457.5904390070677,395.16650880982274,509.10499036771523,510.26992363073276,500.73729353792504,104.27111358764017,409.2849916560392,22,0.187181106,0.187181106,8.88178e-15,1.06581e-14,1
21.49326198954752,21.492335436398854,1.7484991927782398,1.4691871319434804,0.0003834182402242285,1.7485161311423136,1.4682016051359137,0.0005856940690185004,1.7230024754476243,1.7229818411028686,1.7512562489053882,1.7121398968505421,0.00015042554186230918,1.7512442664646775,1.7121238410198285,1.7229977736922486,1.7229977737142457,426.55337030323767,457.2176159166799,394.6712382371753,60.30892615871153,515.645300502154,498.2633203917938,77.4681033514541,301.4322174888883,16,0.287662156,0.287662156,9.99201e-15,6.66134e-15,1
4.488681881219401,4.5181188930663305,4.784832555340662,4.471846230326507,-0.007615595716197779,4.78429441586682,4.503156861941819,-0.014041990119103495,4.74842756450235,4.749083126951102,4.784381855676501,4.7374901294749145,8.107250406534845e-05,4.784762543227639,4.738000230465467,4.748576941393355,4.748576940694499,442.2470632578861,456.6952181574239,438.02082093663677,516.8457152256885,519.1640698667034,512.8950545870349,216.96407011360046,834.2682552434161,19,0.0477,0.0477,0.0,0.0,0
0.9834920725529661,3.9073088820482784,3.580725079407316,3.9422690195125556,0.022813150153061717,3.5823168419771587,3.849655312721099,0.041821780009825976,3.5832000477728747,3.581260959824792,3.590444665793324,3.574375110995107,4.1135826439651345e-05,3.589318630213032,3.572866283445619,3.5827582059168908,3.5827582079840354,430.24390772091624,459.2310942966808,399.19177671042013,559.8298016574549,508.22074142876124,506.3976927950002,159.4029969262473,632.6171232265864,27,0.423146392,0.423146392,1.15463e-14,1.55431e-14,1
2.721300821702492,2.8582176361182388,2.834032680953916,2.7111147470045847,0.0008287690296951006,2.859783560507646,2.8499544160104353,0.0013989663073637826,2.8677426075384886,2.7279806259770982,2.8873752933228154,2.8348988733384917,4.657098246095592e-05,2.8342393003996906,2.7184506447434567,2.8088284843791196,2.8088284844451943,426.9842795259572,457.4509622857978,394.81308876630925,510.97139035686035,512.51012538191,504.0101773778402,126.2968934209186,493.2982973357454,22,0.148,0.0319,-0.1397,0.1397,3
30.164988309896106,30.178963930408937,5.502470504768641,5.126361274932333,-0.0036459507795180246,5.502215015756764,5.141226421834746,-0.006696968658228782,5.511494966944575,5.5118062041059375,5.520511351992012,5.502567625937251,6.258817714714385e-06,5.520692088568685,5.5028098032990105,5.5115658856489915,5.5115658853172,506.402592126885,507.94125787759486,503.77164388510613,69.80861865597674,513.8056845465964,512.6419978033302,249.0918341746414,969.4806679871241,23,0.25016095,0.25016095,3.55271e-14,3.10862e-14,1
2.4792403105309617,2.718152188289663,2.7686394727800248,2.4582208385642823,-0.0021437480384414614,2.811769241880788,2.6967254027797543,-0.004340914181585144,2.7240062607863202,2.7242136363656653,2.769796901917181,2.6982525850294996,0.0005299667471207964,2.769917325687056,2.6984139464507377,2.7240535135223056,2.724053513301235,425.9111054800144,456.78603467463614,393.9578013574921,518.6296533348831,525.3688347562204,504.7555760387559,124.53320752280702,475.6562055533386,13,0.2265,0.0412,-0.2296,0.0,2
1.0499432891640292,1.005119687824531,0.8630413026321603,1.2644615586937524,0.011737176308789697,0.8638607251117926,1.2167850052273022,0.021522617244985828,0.6544297425556923,0.6534315206570583,0.8637275809193479,0.8599668261572254,1.7495325495462236e-05,0.8631479097517764,0.8591900977459891,0.8612737161956954,0.8612737172598395,428.65943665913755,458.31180631963815,396.86551644612746,489.2523690323317,487.6583278629939,485.97706240840085,28.225664631159376,168.28542128649067,27,0.00253,0.00253,0.0,0.0,5
5.08848176831183,5.13247174317376,4.835967118582883,5.08307263485165,0.009085034162399147,4.873899826169317,5.111659735739138,0.016639149157802936,4.883290559629554,4.803819794140557,4.89519702042168,4.836346707372686,3.371809495774544e-05,4.836249434036786,4.791846965517167,4.841714932497983,4.84171493331965,440.46675758425346,457.82809038961466,434.1237199963584,505.7100155834378,504.7376831552707,503.12962175174266,214.48634234985784,852.1448462801266,30,0.0648,0.0367,-0.0786,0.0787,3
3.7426380763496203,3.7771335866454048,3.512572987851818,3.734263416258722,0.010159381269022293,3.52965860928857,3.767271824436998,0.018301616857941884,3.502706752373672,3.4298715271396194,3.5465472058125993,3.4882174173100013,0.00028560189807663874,3.5128621874141146,3.414567518555068,3.4665164374021704,3.4665164382925537,427.99520647625883,458.06149010579287,396.72292964880273,521.0290582234145,522.000212505972,509.20140552540727,158.18550616611856,609.4950529123746,17,0.1163,0.0598,-0.072,0.072,3
0.43572947472052104,0.8431098083630217,0.839368158300509,0.8379451285943,0.010144895805082961,0.8400740198692099,0.7968759028205724,0.018574206522497073,0.8317474136655987,0.8308875318673867,0.8425724916672283,0.8266849919261677,3.4006440066711444e-05,0.8420731551102711,0.8260159076034433,0.8315514804331612,0.8315514813498293,427.79457807479577,457.91607219720436,396.64100539863864,563.4527453307629,507.29930717297896,493.12088668015343,36.74334361961012,147.01152185635092,14,0.349391224,0.349391224,3.60822e-15,4.21885e-15,1
4.325484259217381,4.337355347591482,3.236370435860437,4.314450462054409,0.03871695757385014,3.2560906388039252,4.329398889351376,0.06931712395850974,3.244281636612207,3.085789700801233,3.272064894070746,3.223129406174597,0.0003146336165492213,3.236911325078829,3.0532457227023966,3.1894543200176733,3.189454323420404,431.3402027794609,459.8694450025407,402.1637884118832,531.7362495076491,533.2263459997056,507.9090606729184,146.21444374757982,561.8599123076802,10,0.2136,0.0633,-0.1552,0.1553,3
3.0298586847979396,3.0424930537058197,3.3149063843483595,3.0111181148026076,-0.0033015209977412404,3.314675414823607,3.0245566415329574,-0.006059730222782384,3.3087817422683465,3.309063109747584,3.31891645700009,3.305057377208362,6.314874275931416e-07,3.3190798481413077,3.305276312612826,3.3088458548473363,3.3088458545473873,426.50860742202616,457.1190680581858,393.86010205771305,507.794733639465,508.7661083128379,506.32590277933923,148.05101261529387,581.1063335536339,25,0.189927348,0.189927348,2.17604e-14,7.99361e-15,1
0.6337910603957342,0.6529029927395623,1.9321799374068223,0.42710185184262717,-0.004080230755398789,1.9318305512235674,0.44743022879155325,-0.008252556930411149,1.9026799182748115,1.90310554113466,1.9346560573786182,1.8834486698353108,0.00030370864158027353,1.9349032181556471,1.883779852078626,1.9027769009797633,1.9027769005260324,425.44946750356166,456.48508783127903,393.3449166112218,547.322262183419,522.7648911892161,499.7205617777423,85.90150347971887,331.0846869201526,12,1.332841369,1.332841369,9.21485e-15,6.88338e-15,1
3.497527866279458,3.175267809839296,4.9351707177939375,4.577306548955869,-0.00980290766562672,4.934483932511392,4.61726585695287,-0.017996925587671853,4.925936726206142,4.9267733692391795,4.9345955250953155,4.916327061669011,7.436037046867623e-07,4.935081366814941,4.916978063630309,4.926127364238254,4.926127363346359,456.8924081787675,459.3871154106718,452.533568517871,501.02507967085955,501.60841215427456,500.987675436024,217.54747379162166,1206.654159125552,31,0.0193,0.0193,0.0,0.0,4
3.9309272158176696,3.8809822785421377,4.575614109385228,5.015517840422409,0.013081296190243154,4.576527155261159,4.962393985996703,0.02398477603493541,3.490224133364328,3.4891118592804866,4.576378798633367,4.56480742356401,2.257903883746405e-05,4.57573289693784,4.563941949781894,4.570538800837297,4.570538802023026,429.9013212703179,458.4239829372397,408.4272148728291,510.96454616271967,508.7989644949114,507.9909927456779,155.90611175732928,862.4040864690973,27,0.0102,0.0102,0.0,0.0,5
2.9988555899940352,4.499611090409275,3.814599587466668,2.678876146567478,0.02177909002235715,3.8859866502987988,4.46475419679641,0.03910943868448741,3.772089712947064,3.770278170402681,3.819745024294118,3.757211488227301,0.0002634817331087823,3.8186930548039233,3.7558019052835583,3.7716769336707063,3.7716769356018824,429.7177902386095,459.06175205412916,399.15434377280855,523.4137889633523,521.6372917636096,510.27426905109246,171.09961089900625,664.9454922754499,18,1.8688,0.0663,-1.5821,0.0,2
1.5122841493168575,1.5070169958679853,1.8899307866694468,1.9308983689431802,0.0013813987719982525,1.890027075762931,1.925295969414433,0.002531271103439044,1.4658079519824394,1.4656906524402562,1.8900114301906994,1.8833668060642057,4.23682458360702e-06,1.8899433139104755,1.8832755338859823,1.8864228446897466,1.8864228448147926,427.03734805609076,457.0553705723786,394.20971910030414,494.1122045126712,494.3937867393692,492.68603532278075,63.71247204245603,380.3052417335071,31,0.0065,0.0065,0.0,0.0,5
3.3831236764971178,3.739606741907644,4.055606132705897,3.348788381502077,-0.009325161423130123,4.09368982514339,3.7180653877487435,-0.01848564689425854,4.100466381330775,3.784038988456922,4.130706214666893,4.0569820930637075,0.0001282421783633169,4.055712940869091,3.76266107911646,3.9953652141648104,3.9953652132345763,424.88190117479843,456.21174274058274,392.3647405096338,520.8855117437249,525.8935250881083,511.86436297139466,184.25940238913736,699.7219269470787,14,0.3537,0.0649,-0.3173,0.3173,3
4.641848626524396,5.0669722315376235,5.365161594310668,4.613390499368007,-0.00939915951580548,5.42296282669128,5.043346977063559,-0.017880265176302507,5.301025264972808,5.301876504909554,5.369876366230043,5.279125900013355,0.0006574613830844475,5.37037068442592,5.279788260000202,5.301219229065005,5.301219228157549,490.7378499365235,492.0527585504097,488.8375155058023,523.5314906237793,527.6942523881996,516.4282135040803,245.5851991729483,930.1694949729459,13,0.4073,0.0765,-0.3869,0.0,2
2.008398465799827,3.907734893778813,3.4423153274986222,1.9583121930087855,0.01790769452058182,3.508067104241434,3.858334856049318,0.025008893541505827,3.389301018835109,3.388141562741457,3.444612454413098,3.3599829064231312,0.0007572242991156217,3.4439391539490685,3.359080719754263,3.3890368244065594,3.389036825642586,428.02070161354237,457.9603890474129,397.21375010543477,526.9202375827562,530.7247335316298,509.5915768321851,155.15089195243357,594.286557542802,11,1.9532,0.0626,-1.9514,0.0,2
5.580588138901521,5.999852895692885,5.544539199453048,5.567949160744716,0.015847945082931466,5.606694660298192,5.986739159596291,0.028241056707606037,5.476045119524561,5.4747593552760065,5.550623163316628,5.450237884057534,0.0008448867839634236,5.549876515237476,5.449237415501022,5.475752144436711,5.475752145807387,488.5932060135999,488.36462008750146,488.43571965210725,531.2302594263355,531.3772591002274,517.9734516728639,253.82628990754768,963.9322724508471,12,0.4969,0.0778,-0.477,0.0,2
3.2866487870912215,3.2411613736961704,4.276070951770405,4.657203481495967,0.011936846559914591,4.276902509431156,4.608820865374743,0.021867204313774515,2.8852779096900143,2.884264904692507,4.276767393448907,4.24671841190839,4.3603763391120644e-05,4.276179137680862,4.245930180590919,4.257602364417237,4.25760236549714,428.6143081613721,458.42634631311745,397.12202934315485,515.9480171655068,514.6326682481922,510.7266450348422,130.2087592979666,852.7355096494193,23,0.0288,0.0288,0.0,0.0,5
2.4621892246046153,2.490682410202729,2.9010093173336653,2.4447453196482103,-0.007276089565065681,2.900488431994297,2.475052051949992,-0.01349643724847955,2.8653938897714406,2.8660284332033807,2.9039534662589714,2.8531917717222575,0.00018793669269509346,2.9043219479889064,2.8536855175641644,2.8655384772554418,2.865538476578993,425.6710560442314,456.712149820296,393.1249576784719,512.7735717976816,516.4321272210284,505.0020769290248,129.83806996734418,501.70853026897544,19,0.199483434,0.199483434,1.28786e-14,7.54952e-15,1
3.9657828999102036,4.326811593958626,5.541739230417498,5.76392443786346,0.006942173995426468,5.542222800349345,5.735788832258905,0.01271734758471127,5.533733574755714,5.533144489018517,5.542144227293727,5.525217915761847,1.7248841551976364e-05,5.541802143016126,5.524759541096493,5.533599345291953,5.533599345919942,498.761094448817,500.88939832854817,494.6149876888354,505.15060051349644,498.55144421876616,497.8918542113601,242.4567793299678,1435.1927378133012,34,0.0162,0.0162,0.0,0.0,4
2.8539954334583157,2.8346115465170723,2.7274871662549653,2.831174738413174,0.005642214273734677,2.7278415240537064,2.810557097382009,0.009873910860110927,2.682956301347559,2.682524622057025,2.7277839460837057,2.656251708368564,0.0005740590077847047,2.7275332683148625,2.6559158135440177,2.6828579386203253,2.6828579390805123,426.89626940613573,457.33458040249644,395.4662082165495,520.6229650239696,527.0287516678137,503.78982099147663,122.68740233772192,469.0421741599227,12,0.071,0.071,0.0,0.0,0
4.028879045337952,4.003251713173609,5.555314735319723,5.770468230366978,0.006717522200027257,5.555783229850305,5.743209758588203,0.012312225386571033,3.8027491331593537,3.80217841230236,5.555707106327349,5.5392034377206505,1.6941513879774e-05,5.555375686603955,5.538759352988469,5.5478760936219285,5.54787609423034,500.4701968567119,502.48133545548575,496.5796281207526,500.9823058541493,499.9736293168632,499.3799498205321,167.1154509969611,1109.7944461730133,33,0.0158,0.0158,0.0,0.0,5
2.565002370898369,2.8824217427240466,2.3511995077610743,2.526312071500657,0.017260596259694845,2.3878983904779587,2.8760573389026467,0.03153020396860276,2.3281334093936477,2.3266729283699576,2.355303589535657,2.318402893741109,0.00011423572375142551,2.3544554827756503,2.3172664759699466,2.327800623226432,2.327800624783363,429.2871544408274,458.84646367679636,398.27725404651244,513.3197602906635,512.5667435823119,501.08670570732403,104.14937667867947,410.59197895999034,21,0.4159,0.0319,-0.383,0.0,2
1.622124671066413,1.6583969913622245,1.4428520842506285,1.6257123110642357,0.00678949732754689,1.4573260694494836,1.6495343750944085,0.012449545389050718,1.470444558610519,1.4077671490118244,1.4720490537730762,1.4433371383019158,1.0168088978030312e-05,1.4431137498725104,1.4063878489797317,1.4423129896793614,1.442312990294903,427.44145018428543,456.79791420203657,394.5061486986828,485.142959749153,484.1201177489106,482.9842855632364,61.494966490024396,254.09471537667366,35,0.0508,0.0134,-0.0622,0.0621,3
1.3656498988644012,1.3118528525618287,1.1820969931609344,1.3285672543801252,0.014127805706538574,1.1830804596330782,1.271346110212007,0.025872239518280202,1.170724517153424,1.169526456576044,1.1855798776862776,1.1648903874113246,5.329364789690704e-05,1.184884159455029,1.1639581621314479,1.1704515262818065,1.1704515275589866,428.6036979851118,458.41861678737274,397.6140344360927,508.0459075068823,508.4934173158839,495.14654143761993,51.920521496325094,207.09518671006404,17,0.338348673,0.338348673,5.88418e-15,3.9968e-15,1
1.9571201577392763,1.5283302311363336,2.238008084159712,2.377307808113858,0.004290462820939257,2.238307493629023,2.359887232126749,0.007867361807535852,2.232166498850902,2.2318017577114357,2.2382588439605153,2.2295091374424016,7.552380165872007e-06,2.2380470374248493,2.229225327994665,2.232083388694823,2.2320833890836513,427.5836507739938,457.62874303724396,395.2208771287852,504.96083211242933,500.77381813262974,497.8864306778568,98.2869670251813,455.8189110614406,28,0.0083,0.0083,0.0,0.0,4
3.6912738307871025,3.923335529633979,3.690698102763568,3.6802020465666425,0.008240376859306257,3.7276454063320847,3.916058219364748,0.014537087736549747,3.737204881513805,3.4745381553488857,3.76375647749078,3.6912344394212604,9.182039433777527e-05,3.6909693071281606,3.460715651809492,3.6447529608510867,3.6447529615618435,427.7917188928671,457.9357619734464,396.32675241739446,519.9787567620028,520.6967595264757,509.67218190124544,166.11120553561193,640.9655856381811,18,0.2803,0.049,-0.262,0.262,3
1.6605427638399837,1.4965048044611353,2.0873145047456,2.4961627495484127,0.013798584907208701,2.0882446805139008,2.4420422246020075,0.02488435728943728,2.0541959817389057,2.053062839990203,2.08809354052863,2.036996436733088,0.0002820296122494,2.08743552090254,2.0361147255710916,2.0539377833143138,2.053937784522288,428.25642961787753,458.18450743711804,397.3187560892444,506.4389767000151,521.359207229867,500.34451947906393,92.9865999888313,461.3420474770123,14,0.0497,0.0497,0.0,0.0,4
4.178320073419543,4.25526878907475,5.09291382544831,4.139786281275373,-0.019376460818150247,5.091507122160257,4.2216326623442075,-0.03617513583886206,5.026232117089124,5.027945765496289,5.096924583911973,5.002538668689431,0.0007822467845238683,5.09791970591275,5.003872079032898,5.02662259014295,5.026622588316133,472.733860717188,474.6142076316673,470.18374145877874,521.883625384089,528.3790213099866,515.7450314971015,233.55000274345292,880.1050481543873,12,0.259665785,0.259665785,3.01981e-14,9.76996e-15,1
3.1803126951123897,2.3707162570342044,3.8009174636679153,3.6772054301656913,-0.0016398182219583596,3.8007835567242605,3.684996553447509,-0.0031107812035533564,3.755891338466265,3.756054464139355,3.800805314648065,3.743306439968252,0.00017520134343677676,3.8009000423328723,3.7434333700076206,3.7559285083894896,3.7559285082155913,426.4655527695694,457.1795568991674,394.2870945635018,520.4011501216106,518.8517594979236,509.6142594917557,171.0823050221475,978.0588804598292,19,0.0577,0.0577,0.0,0.0,4
3.4745872925810115,3.4911364173335095,3.677672134528106,3.452531436735137,-0.0038502000605463225,3.6773695991575606,3.470133887397443,-0.007463039680119804,3.6206131099745904,3.6209816590924095,3.677418756739392,3.6018731582932477,0.0004767718215880491,3.6776327745822446,3.602159930774535,3.6206970878191225,3.6206970874262345,425.7299425758882,456.70751160591897,393.60971751427866,521.4519720833466,525.5624879276293,510.4211009334531,166.68517827871884,634.2801825732911,14,0.076,0.076,0.0,0.0,0
0.628681748665476,1.1974848361351922,1.4014515030128916,0.5373113822346053,-0.006716721123377786,1.4204604175782722,1.1863342632113794,-0.012855102065187862,1.3799556924025016,1.3805539335383286,1.4037402117933917,1.36467781144716,0.00017116296186285134,1.4040876126450148,1.365143310037807,1.3800920080214198,1.380092007383671,425.063502250465,456.23159683170036,392.8723993170762,510.9827153897715,520.5096745619356,496.67221112191356,62.10688893681425,239.468936642548,11,0.62205,0.0211,-0.54194,0.0,2
1.3274086088207044,1.395907958902859,1.4333086610808394,1.322559322163798,-0.0011756264076832382,1.4455245801338297,1.3919514136858937,-0.0021892105782729005,1.4466922569151133,1.382994684471898,1.458538242060452,1.4342645298161683,1.2930149186725968e-05,1.4334977221234664,1.379344229924488,1.4188155961256108,1.418815596016419,426.7076729913406,457.2892568459039,394.4070133382822,502.3737180896129,504.010639870445,495.51360492124013,62.78284363619138,248.85450025625113,22,0.0693,0.0171,-0.0639,0.0638,3
